package	A1_command_literal	A1_command_url	A1_command_variable	A1_dynamic_literal	A1_dynamic_url	A1_dynamic_variable	A1_total_sites	A2_decode_string_literal	A2_decode_variable	A2_total_sites	A3_CONFIG_OR_URL	A3_LOG_OR_MESSAGE	A3_OTHER	A3_SECRETS	A3_total_sites	B1_AWS	B1_Azure	B1_GCP	B1_GitHub	B1_GitLab	B1_Heroku	B1_Netlify	B1_Unknown	B1_Vercel	B1_npm	B1_total_providers	B1_total_refs	B1_total_secrets	B2_AWS	B2_Azure	B2_EXCHANGE	B2_GCP	B2_GitHub	B2_GitLab	B2_OTHER	B2_PUBLISH	B2_Unknown	B2_VALIDATE	B2_npm	B2_total_events	B2_total_providers	C1_API_AWS_GENERIC	C1_API_AWS_STS	C1_API_GITHUB_GIST	C1_API_GITHUB_RAW	C1_API_GOOGLE_ACCOUNTS	C1_API_WEBHOOK_SITE	C1_CLOUD_METADATA	C1_CLOUD_PROVIDER	C1_DEV_HOST	C1_GENERIC_DOMAIN	C1_LOCALHOST	C1_PACKAGE_INFRA	C1_PRIVATE_IP	C1_domain_url_hits	C1_ip_url_hits	C1_raw_url_hits	C1_skipped_invalid_urls	C1_suspicious_ip_hits	C1_valid_url_hits	C2_cloud_auth	C2_dev_code_host	C2_other_suspicious	C2_sink_exfil	C2_total_hits	C3_generic_exec_like	C3_net_fetch	C3_net_generic_request	C3_net_node_dns_module	C3_net_node_http_module	C3_net_websocket	C3_net_xmlhttprequest	C3_other_capability	C3_proc_child_exec	C3_total_hits	D1_auth	D1_ecosystem_bun	D1_ecosystem_cargo	D1_ecosystem_docker	D1_ecosystem_dotnet	D1_ecosystem_flit	D1_ecosystem_gh	D1_ecosystem_git	D1_ecosystem_go	D1_ecosystem_gradle	D1_ecosystem_mvn	D1_ecosystem_npm	D1_ecosystem_nuget	D1_ecosystem_pip	D1_ecosystem_pnpm	D1_ecosystem_podman	D1_ecosystem_poetry	D1_ecosystem_yarn	D1_publish	D1_push	D1_total_hits	D2_lifecycle_hook_string	D2_pkg_json_write	D2_scripts_field_touch	D2_total_hits	D2_unknown_prefix	E2_bin_100000_999999	E2_bin_10000_99999	E2_bin_1000_9999	E2_bin_100_999	E2_bin_ge_1000000	E2_total_long_lines	F1_hook_build	F1_hook_install	F1_hook_postbuild	F1_hook_postinstall	F1_hook_postpack	F1_hook_postpublish	F1_hook_postrestart	F1_hook_posttest	F1_hook_postversion	F1_hook_prebuild	F1_hook_preinstall	F1_hook_prepack	F1_hook_prepare	F1_hook_prepublish	F1_hook_prepublishOnly	F1_hook_prerestart	F1_hook_pretest	F1_hook_preversion	F1_hook_publish	F1_hook_restart	F1_hook_test	F1_hook_version	F1_optionalDependencies	F1_optional_hooks	F1_scripts_block	F1_total_hooks	FILESIZE_bytes	PACKAGE_SIZE_BYTES
2025-09-15-@nativescript-community_text-v1.6.10	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4245187
2025-09-15-@nativescript-community_text-v1.6.13	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4251279
2025-09-15-@nativescript-community_text-v1.6.9	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4238365
2025-09-15-@nativescript-community_ui-collectionview-v6.0.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	5180627
2025-09-15-@nativescript-community_ui-document-picker-v1.1.28	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4016168
2025-09-15-@nativescript-community_ui-drawer-v0.1.30	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4152190
2025-09-15-@nativescript-community_ui-image-v4.5.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	26	43	0	0	0	1	0	0	70	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	5086651
2025-09-15-@nativescript-community_ui-label-v1.3.35	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	35	0	1	0	139	2	254	113	2	141	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4260579
2025-09-15-@nativescript-community_ui-label-v1.3.36	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	35	0	1	0	139	2	254	113	2	141	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4268063
2025-09-15-@nativescript-community_ui-material-bottom-navigation-v7.2.73	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	34	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4763476
2025-09-15-@nativescript-community_ui-material-bottomsheet-v7.2.72	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4985040
2025-09-15-@nativescript-community_ui-material-core-tabs-v7.2.73	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	38	0	1	0	142	2	257	113	2	144	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4437151
2025-09-15-@nativescript-community_ui-material-core-tabs-v7.2.75	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	38	0	1	0	142	2	257	113	2	144	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4440888
2025-09-15-@nativescript-community_ui-material-core-tabs-v7.2.76	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	38	0	1	0	142	2	257	113	2	144	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4443898
2025-09-15-@nativescript-community_ui-material-core-v7.2.73	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4835116
2025-09-15-@nativescript-community_ui-material-core-v7.2.76	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4841613
2025-09-15-@nativescript-community_ui-material-tabs-v7.2.73	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	33	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4846469
2025-09-15-@nativescript-community_ui-pager-v14.1.36	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	32	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4554259
2025-09-15-@nativescript-community_ui-pager-v14.1.38	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	32	0	1	0	138	2	253	113	2	140	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	1	1	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	4558879
2025-09-15-@nativescript-community_ui-pulltorefresh-v2.5.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3796565
2025-09-15-@nstudio_angular-v20.0.4	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	36	0	1	0	140	2	255	113	2	142	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4455842
2025-09-15-@nstudio_angular-v20.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	36	0	1	0	140	2	255	113	2	142	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4460611
2025-09-15-@nstudio_focus-v20.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4091934
2025-09-15-@nstudio_focus-v20.0.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4094390
2025-09-15-@nstudio_nativescript-checkbox-v2.0.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	33	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3856201
2025-09-15-@nstudio_nativescript-checkbox-v2.0.7	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	33	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3861294
2025-09-15-@nstudio_nativescript-checkbox-v2.0.9	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	33	0	1	0	137	2	252	113	2	139	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3863842
2025-09-15-@nstudio_nativescript-loading-indicator-v5.0.1	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3951103
2025-09-15-@nstudio_nativescript-loading-indicator-v5.0.2	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3956572
2025-09-15-@nstudio_nativescript-loading-indicator-v5.0.4	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	65	31	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	3959307
2025-09-15-@nstudio_ui-collectionview-v5.1.11	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	72	37	0	1	0	149	2	264	113	2	151	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4232902
2025-09-15-@nstudio_ui-collectionview-v5.1.12	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	72	37	0	1	0	149	2	264	113	2	151	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4238728
2025-09-15-@nstudio_ui-collectionview-v5.1.14	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	72	37	0	1	0	149	2	264	113	2	151	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4241642
2025-09-15-@nstudio_web-angular-v20.0.4	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4170534
2025-09-15-@nstudio_web-v20.0.4	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4140773
2025-09-15-@nstudio_xplat-utils-v20.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4145014
2025-09-15-@nstudio_xplat-utils-v20.0.6	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	31	0	1	0	135	2	250	113	2	137	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4145014
2025-09-15-@nstudio_xplat-v20.0.5	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	33	0	1	0	139	2	254	113	2	141	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	30	100	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4515322
2025-09-15-@nstudio_xplat-v20.0.7	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	66	33	0	1	0	139	2	254	113	2	141	9	0	0	1	10	0	20	43	0	0	0	1	0	0	64	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	30	100	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	4518629
2025-09-15-@operato_board-v9.0.35	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	67	0	1	0	171	2	286	113	2	173	9	0	0	1	10	0	22	43	0	0	0	1	0	0	66	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	2	0	1	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	4	0	10868574
2025-09-15-@operato_data-grist-v9.0.29	0	0	0	0	0	1	1	0	6	6	4	9	28	42	83	3	0	5	1	0	0	0	0	0	1	4	13	10	0	0	0	0	0	0	2	0	2	0	0	2	1	4	6	0	0	2	1	2	26	64	32	0	1	0	136	2	251	113	2	138	9	0	0	1	10	0	38	43	0	0	0	1	0	0	82	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	3	70	0	20	90	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	4	0	8830709
